sentence_id	words	labels
10	when	O
11	fresh,	O
12	in	O
13	late	O
14	summer	O
0		
1	morina	O
2	longifolia,	O
3	illus	O
0		
1	MORISIA	O
2	CRUCIFERAE/BRASSICACEAE	O
3	Genus	O
4	of	O
5	one	O
6	species	O
7	of	O
8	rosetted	O
9	perennial	O
10	with	O
11	a	O
12	long	O
13	taproot	O
0		
1	Is	O
2	good	O
3	for	O
4	rock	O
5	gardens	O
6	and	O
7	alpine	O
8	houses	O
0		
1	Needs	O
2	sun	O
3	and	O
4	gritty,	O
5	well-drained	O
6	soil	O
0		
1	Propagate	O
2	by	O
3	seed	O
4	in	O
5	fall	O
6	or	O
7	by	O
8	root	O
9	cuttings	O
10	in	O
11	winter	O
0		
1	morisia	O
2	hypogaea	O
0		
1	See	O
2	morisia	B
3	monanthos	I
0		
1	morisia	O
2	monanthos,	O
3	syn	O
0		
1	morisia	O
2	hypogaea,	O
3	illus	O
0		
1	MORUS	O
2	MORACEAE	O
3	Genus	O
4	of	O
5	deciduous	O
6	trees,	O
7	grown	O
8	for	O
9	their	O
10	foliage	O
11	and	O
12	edible	O
13	fruits	O
0		
1	Tiny	O
2	flowers	O
3	are	O
4	produced	O
5	in	O
6	spring	O
0		
1	Requires	O
2	full	O
3	sun	O
4	and	O
5	fertile,	O
6	well-drained	O
7	soil	O
0		
1	Propagate	O
2	by	O
3	softwood	O
4	cuttings	O
5	in	O
6	summer	O
7	or	O
8	by	O
9	seed	O
10	in	O
11	fall	O
0		
1	morus	B
2	alba	I
3	(White	O
4	mulberry)	O
0		
1	Z4–8	O
2	H8–1	O
0		
1	‘Laciniata’	O
2	illus	O
0		
1	‘Pendula’	O
2	is	O
3	a	O
4	deciduous,	O
5	weeping	O
6	tree	O
0		
1	H	O
2	10ft	O
3	(3m),	O
4	S	O
5	15ft	O
6	(5m)	O
0		
1	Rounded,	O
2	sometimes	O
3	lobed,	O
4	glossy,	O
5	deep	O
6	green	O
7	leaves	O
8	turn	O
9	yellow	O
10	in	O
11	fall	O
0		
1	Edible,	O
2	oval,	O
3	fleshy,	O
4	pink,	O
5	red	O
6	or	O
7	purple	O
8	fruits	O
9	ripen	O
10	in	O
11	summer	O
0		
1	morus	B
2	nigra	I
3	(Black	O
4	mulberry)	O
0		
1	Deciduous,	O
2	round-headed	O
3	tree	O
0		
1	H	O
2	40ft	O
3	(12m),	O
4	S	O
5	50ft	O
6	(15m)	O
0		
1	Heart-shaped,	O
2	dark	O
3	green	O
4	leaves	O
5	turn	O
6	yellow	O
7	in	O
8	fall	O
0		
1	Bears	O
2	edible,	O
3	oval,	O
4	succulent,	O
5	dark	O
6	purplish-red	O
7	fruits	O
8	in	O
9	late	O
10	summer	O
11	or	O
12	early	O
13	fall	O
0		
1	Z5–9	O
2	H9–5	O
0		
1	MUCUNA	O
2	LEGUMINOSAE/PAPILIONACEAE	O
3	Genus	O
4	of	O
5	vigorous,	O
6	evergreen,	O
7	twining	O
8	climbers,	O
9	grown	O
10	for	O
11	their	O
12	large,	O
13	pealike	O
14	flowers	O
0		
1	Needs	O
2	partial	O
3	shade	O
4	and	O
5	rich,	O
6	moist	O
7	but	O
8	well-drained	O
9	soil	O
0		
1	Water	O
2	freely	O
3	when	O
4	in	O
5	full	O
6	growth,	O
7	less	O
8	at	O
9	other	O
10	times	O
0		
1	Needs	O
2	plenty	O
3	of	O
4	space	O
5	to	O
6	climb;	O
7	provide	O
8	support	O
0		
1	Thin	O
2	out	O
3	crowded	O
4	stems	O
5	in	O
6	spring	O
0		
1	Propagate	O
2	by	O
3	seed	O
4	in	O
5	spring	O
6	or	O
7	by	O
8	layering	O
9	in	O
10	late	O
11	summer	O
0		
1	Whitefly	O
2	and	O
3	red	B
4	spider	I
5	mite	O
6	may	O
7	cause	O
8	problems	O
0		
1	mucuna	O
2	bennettii	O
3	(New	O
4	Guinea	O
5	creeper)	O
0		
1	Fastgrowing,	O
2	evergreen,	O
3	twining	O
4	climber	O
0		
1	H	O
2	50–80ft	O
3	(15–25m)	O
0		
1	Leaves	O
2	are	O
3	divided	O
4	into	O
5	3	O
6	oval	O
7	leaflets	O
0		
1	In	O
2	summer	O
3	has	O
4	pendent	O
5	clusters	O
6	of	O
7	pealike,	O
8	orange-scarlet	O
9	flowers	O
0		
1	Z5–9	O
2	H9–5	O
0		
1	mucuna	O
2	deeringiana	O
0		
1	See	O
2	mucuna	O
3	pruriens	O
4	var	O
0		
1	mucuna	O
2	pruriens	O
3	var	O
0		
1	utilis,	O
2	syn	O
0		
1	Vigorous,	O
2	evergreen,	O
3	twining	O
4	climber	O
0		
1	H	O
2	50ft	O
3	(15m)	O
4	or	O
5	more	O
0		
1	Has	O
2	pealike,	O
3	both	O
4	green-	O
5	and	O
6	red-purple	O
7	flowers	O
8	in	O
9	long,	O
10	pendent	O
11	clusters	O
12	in	O
13	summer–fall	O
0		
1	Leaves,	O
2	divided	O
3	into	O
4	3	O
5	oval	O
6	leaflets,	O
7	are	O
8	used	O
9	for	O
10	fodder	O
11	and	O
12	green	O
13	manure	O
0		
1	May	O
2	be	O
3	shortlived	O
0		
1	Z14–15	O
2	H12–10	O
0		
1	POLYGONACEAE	O
2	Genus	O
3	of	O
4	deciduous	O
5	or	O
6	evergreen,	O
7	slender-stemmed,	O
8	summer-flowering	O
9	shrubs	O
10	and	O
11	woody-stemmed,	O
12	scrambling	O
13	climbers,	O
14	grown	O
15	for	O
16	their	O
17	foliage	O
0		
1	Needs	O
2	sun	O
3	or	O
4	partial	O
5	shade	O
6	and	O
7	well-drained	O
8	soil	O
0		
1	Propagate	O
2	by	O
3	semiripe	O
4	cuttings	O
5	in	O
6	summer	O
0		
1	mucuna	O
2	axillaris	O
3	of	O
4	gardens	O
0		
1	See	O
2	mucuna	O
3	complexa	O
0		
1	mucuna	O
2	complexa,	O
3	syn	O
0		
1	mucuna	O
2	axillaris	O
3	of	O
4	gardens	O
0		
1	(Maidenhair	O
2	vine)	O
0		
1	Deciduous,	O
2	mound-forming	O
3	shrub	O
4	or	O
5	twining	O
6	climber	O
0		
1	H	O
2	2–3ft	O
3	(60cm–1m),	O
4	S	O
5	3ft	O
6	(1m)	O
0		
1	Slender,	O
2	wiry	O
3	stems	O
4	bear	O
5	variably	O
6	shaped	O
7	(oval	O
8	to	O
9	fiddle-shaped),	O
10	dark	O
11	green	O
12	leaves	O
0		
1	Tiny,	O
2	star-shaped,	O
3	greenish-white	O
4	flowers,	O
5	in	O
6	mid-summer,	O
7	are	O
8	followed	O
9	by	O
10	small,	O
11	spherical,	O
12	waxy,	O
13	white	O
14	fruits	O
0		
1	Z8–10	O
2	H10–8	O
0		
1	MURRAYA	O
2	RUTACEAE	O
3	Genus	O
4	of	O
5	evergreen	O
6	trees	O
7	and	O
8	shrubs,	O
9	grown	O
10	for	O
11	their	O
12	overall	O
13	appearance	O
0		
1	Requires	O
2	full	O
3	light	O
4	or	O
5	partial	O
6	shade	O
7	and	O
8	rich,	O
9	well-drained	O
10	soil	O
0		
1	Water	O
2	container	O
3	plants	O
4	freely	O
5	when	O
6	in	O
7	full	O
8	growth,	O
9	moderately	O
10	at	O
11	other	O
12	times	O
0		
1	Pruning	O
2	is	O
3	tolerated	O
4	in	O
5	late	O
6	winter,	O
7	if	O
8	necessary	O
0		
1	Propagate	O
2	by	O
3	seed	O
4	in	O
5	spring	O
6	or	O
7	by	O
8	semiripe	O
9	cuttings	O
10	in	O
11	summer	O
0		
1	Whitefly	O
2	may	O
3	be	O
4	troublesome	O
0		
1	mucuna	O
2	exotica	O
0		
1	See	O
2	mucuna	O
3	paniculata	O
0		
1	mucuna	O
2	paniculata,	O
3	syn	O
0		
1	mucuna	O
2	exotica	O
3	(Orange	O
4	jasmine)	O
0		
1	Evergreen,	O
2	rounded	O
3	shrub	O
4	or	O
5	tree	O
0		
1	H	O
2	and	O
3	S	O
4	6–12ft	O
5	(2–4m)	O
0		
1	Pungently	O
2	aromatic,	O
3	edible,	O
4	glossy,	O
5	rich	O
6	green	O
7	leaves	O
8	are	O
9	divided	O
10	into	O
11	9	O
12	or	O
13	more	O
14	oval	O
15	leaflets	O
0		
1	Fragrant,	O
2	5-petaled,	O
3	white	O
4	flowers,	O
5	in	O
6	terminal	O
7	clusters	O
8	year-round,	O
9	are	O
10	followed	O
11	by	O
12	tiny,	O
13	egg-shaped,	O
14	red	O
15	fruits	O
0		
1	Z9–11	O
2	H12–9	O
0		
1	MUSA	O
2	MUSACEAE	O
3	Genus	O
4	of	O
5	evergreen,	O
6	palmlike,	O
7	suckering	O
8	perennials,	O
9	with	O
10	false	O
11	stems	O
12	formed	O
13	from	O
14	overlapping	O
15	leaf	O
16	sheaths,	O
17	grown	O
18	for	O
19	their	O
20	foliage,	O
21	flowers	O
22	and	O
23	fruits	O
24	(bananas),	O
25	not	O
26	all	O
27	of	O
28	which	O
29	are	O
30	edible	O
0		
1	Needs	O
2	sun	O
3	or	O
4	partial	O
5	shade	O
6	and	O
7	rich,	O
8	well-drained	O
9	soil	O
0		
1	Propagate	O
2	by	O
3	division	O
4	year-round,	O
5	by	O
6	offsets	O
7	in	O
8	summer	O
9	or	O
10	by	O
11	suckers	O
12	after	O
13	flowering	O
0		
1	mucuna	O
2	arnoldiana	O
0		
1	See	O
2	Ensete	O
3	ventricosum	O
0		
1	mucuna	O
2	basjoo,	O
3	syn	O
0		
1	mucuna	O
2	japonica,	O
3	illus	O
0		
1	mucuna	O
2	coccinea,	O
3	syn	O
0		
1	mucuna	O
2	uranoscopus	O
3	of	O
4	garden	O
5	(Scarlet	O
6	banana)	O
0		
1	Evergreen,	O
2	palmlike	O
3	perennial	O
0		
1	H	O
2	to	O
3	3ft	O
4	(1m),	O
5	S	O
6	5ft	O
7	(1	O
0		
1	Bears	O
2	oblong	O
3	to	O
4	oval,	O
5	dark	O
6	green	O
7	leaves,	O
8	to	O
9	3ft	O
10	(1m)	O
11	long,	O
12	that	O
13	are	O
14	paler	O
15	below	O
0		
1	In	O
2	summer	O
3	produces	O
4	erect	O
5	spirals	O
6	of	O
7	tubular,	O
8	yellow	O
9	flowers,	O
10	enclosed	O
11	in	O
12	red	O
13	bracts,	O
14	followed	O
15	by	O
16	banana-like,	O
17	orange-yellow	O
18	fruits,	O
19	2in	O
20	(5cm)	O
21	long	O
0		
1	Z11–12	O
2	H12–5	O
0		
1	mucuna	O
2	ensete	O
0		
1	See	O
2	Ensete	O
3	ventricosum	O
0		
1	mucuna	O
2	japonica	O
0		
1	See	O
2	mucuna	O
3	basjoo	O
0		
1	mucuna	O
2	ornata,	O
3	illus	O
0		
1	mucuna	O
2	uranoscopus	O
3	of	O
4	gardens	O
0		
1	See	O
2	M	O
0		
1	MUSCARI	O
2	HYACINTHACEAE/LILIACEAE	O
0		
1	Genus	O
2	of	O
3	spring-flowering	O
4	bulbs,	O
5	each	O
6	with	O
7	a	O
8	cluster	O
9	of	O
10	narrowly	O
11	strap-shaped,	O
12	basal	O
13	leaves,	O
14	usually	O
15	appearing	O
16	in	O
17	spring	O
18	just	O
19	before	O
20	flowers	O
0		
1	Leafless	O
2	flower	O
3	stems	O
4	bear	O
5	dense	O
6	spikes	O
7	of	O
8	small	O
9	flowers,	O
10	most	O
11	of	O
12	which	O
13	have	O
14	constricted	O
15	mouths	O
0		
1	Needs	O
2	sun	O
3	and	O
4	fairly	O
5	well-drained	O
6	soil	O
0		
1	Plant	O
2	in	O
3	fall	O
0		
1	Propagate	O
2	by	O
3	division	O
4	in	O
5	late	O
6	summer	O
7	or	O
8	by	O
9	seed	O
10	in	O
11	fall	O
0		
1	muscari	O
2	armeniacum,	O
3	illus	O
0		
1	‘Blue	O
2	Spike’	O
3	is	O
4	a	O
5	spring-flowering	O
6	bulb	O
0		
1	H	O
2	6–8in	O
3	(15–20cm),	O
4	S	O
5	3–4in	O
6	(8–10cm)	O
0		
1	Produces	O
2	3–6	O
3	long,	O
4	narrow,	O
5	semi-erect,	O
6	basal	O
7	leaves	O
0		
1	Bears	O
2	dense	O
3	spikes	O
4	of	O
5	fragrant,	O
6	bell-shaped,	O
7	deep	O
8	blue	O
9	flowers;	O
10	constricted	O
11	mouths	O
12	have	O
13	rims	O
14	of	O
15	paler	O
16	blue	O
17	or	O
18	white	O
19	“teeth”	O
0		
1	muscari	O
2	aucheri,	O
3	syn	O
0		
1	muscari	O
2	lingulatum,	O
3	illus	O
0		
1	muscari	O
2	azureum,	O
3	syn	O
0		
1	Pseudomuscari	O
2	azureum,	O
3	Hyacinthus	O
4	azureus	O
0		
1	Springflowering	O
2	bulb	O
0		
1	H	O
2	4–6in	O
3	(10–15cm),	O
4	S	O
5	2–3in	O
6	(5–8cm)	O
0		
1	Bears	O
2	2	O
3	or	O
4	3	O
5	narrow,	O
6	semi-erect,	O
7	grayish-green,	O
8	basal	O
9	leaves,	O
10	slightly	O
11	wider	O
12	towards	O
13	tips	O
0		
1	Produces	O
2	very	O
3	dense	O
4	spike	O
5	of	O
6	bell-shaped,	O
7	pale	O
8	clear	O
9	blue	O
10	flowers;	O
11	mouths	O
12	have	O
13	small	O
14	“teeth”	O
15	with	O
16	central,	O
17	dark	O
18	blue	O
19	stripes	O
0		
1	May	O
2	self-seed	O
3	freely	O
0		
1	Z5–9	O
2	H9–1	O
0		
1	muscari	B
2	botryoides	I
3	(Common	O
4	grape	O
5	hyacinth)	O
0		
1	Spring-flowering	O
2	bulb	O
0		
1	H	O
2	6–8in	O
3	(15–20cm),	O
4	S	O
5	2–3in	O
6	(5–8cm)	O
0		
1	Bears	O
2	2–4	O
3	narrow,	O
4	semierect,	O
5	basal	O
6	leaves	O
7	that	O
8	widen	O
9	slightly	O
10	at	O
11	tips	O
0		
1	Each	O
2	minute,	O
3	nearly	O
4	spherical,	O
5	bright	O
6	blue	O
7	flower	O
8	has	O
9	a	O
10	constricted	O
11	mouth	O
12	and	O
13	white-toothed	O
14	rim	O
0		
1	Z2–8	O
2	H8–1	O
0		
1	‘Album’	O
2	illus	O
0		
1	muscari	O
2	comosum,	O
3	syn	O
0		
1	Leopoldia	O
2	comosa	O
3	(Tassel	O
4	grape	O
5	hyacinth)	O
0		
1	Late	O
2	springflowering	O
3	bulb	O
0		
1	H	O
2	8–12in	O
3	(20–30cm),	O
4	S	O
5	4–5in	O
6	(10–12cm)	O
0		
1	Has	O
2	up	O
3	to	O
4	5	O
5	strapshaped,	O
6	semierect,	O
7	gray-green,	O
8	basal	O
9	leaves	O
0		
1	Bears	O
2	loose	O
3	spike	O
4	of	O
5	bell-shaped,	O
6	fertile,	O
7	brownish-yellow	O
8	flowers,	O
9	with	O
10	tuft	O
11	of	O
12	threadlike,	O
13	sterile,	O
14	purplish-blue	O
15	flowers	O
16	at	O
17	tip	O
0		
1	Z4–8	O
2	H8–1	O
0		
1	See	O
2	M	O
0		
1	comosum	O
2	‘Plumosum’	O
0		
1	‘Plumosum’,	O
2	syn	O
0		
1	muscari	B
2	comosum	I
3	‘Monstrosum’	O
4	illus	O
0		
1	muscari	O
2	latifolium,	O
3	illus	O
0		
1	muscari	O
2	lingulatum	O
0		
1	See	O
2	muscari	B
3	aucheri	I
0		
1	muscari	O
2	macrocarpum,	O
3	illus	O
0		
1	muscari	O
2	neglectum,	O
3	syn	O
0		
1	muscari	O
2	racemosum,	O
3	illus	O
0		
1	muscari	O
2	pycnantha	O
0		
1	See	O
2	Bellevalia	O
3	pycnantha	O
0		
1	muscari	O
2	racemosum	O
0		
1	See	O
2	muscari	B
3	neglectum	I
0		
1	MUSSAENDA	O
2	RUBIACEAE	O
3	Genus	O
4	of	O
5	evergreen	O
6	shrubs	O
7	and	O
8	scrambling	O
9	climbers,	O
10	grown	O
11	for	O
12	their	O
13	flowers	O
0		
1	Requires	O
2	full	O
3	light	O
4	and	O
5	fertile,	O
6	well-drained	O
7	soil	O
0		
1	Water	O
2	freely	O
3	when	O
4	in	O
5	full	O
6	growth,	O
7	less	O
8	at	O
9	other	O
10	times	O
0		
1	Provide	O
2	support	O
3	and	O
4	thin	O
5	out	O
6	crowded	O
7	stems	O
8	in	O
9	spring	O
0		
1	Propagate	O
2	by	O
3	seed	O
4	in	O
5	spring	O
6	or	O
7	by	O
8	air-layering	O
9	in	O
10	summer	O
0		
1	Whitefly	O
2	and	O
3	red	B
4	spider	I
5	mite	O
6	may	O
7	cause	O
8	problems	O
0		
1	mussaenda	O
2	erythrophylla	O
0		
1	Moderately	O
2	vigorous,	O
3	evergreen,	O
4	scrambling	O
5	climber	O
0		
1	H	O
2	20–30ft	O
3	(6–10m)	O
0		
1	Has	O
2	broadly	O
3	oval,	O
4	bright	O
5	green	O
6	leaves	O
7	and	O
8	flowers	O
9	in	O
10	summer–fall	O
0		
1	Each	O
2	flower	O
3	has	O
4	greatly	O
5	enlarged,	O
6	oval,	O
7	bract-like,	O
8	red	O
9	sepal,	O
10	a	O
11	red	O
12	tube	O
13	and	O
14	yellow	O
15	petal	O
16	lobes	O
0		
1	Z11	O
2	H12–7	O
0		
1	NARCISSUS	O
2	COMPOSITAE/ASTERACEAE	O
3	Genus	O
4	of	O
5	evergreen,	O
6	tendril	O
7	climbers,	O
8	grown	O
9	for	O
10	their	O
11	long-lasting	O
12	flower	O
13	heads	O
0		
1	Plant	O
2	with	O
3	roots	O
4	in	O
5	shade	O
6	and	O
7	leafy	O
8	parts	O
9	in	O
10	sun,	O
11	in	O
12	well-drained	O
13	soil	O
0		
1	Propagate	O
2	by	O
3	seed	O
4	in	O
5	spring,	O
6	by	O
7	stem	O
8	cuttings	O
9	in	O
10	summer	O
11	or	O
12	by	O
13	layering	O
14	in	O
15	fall	O
0		
1	mussaenda	O
2	decurrens,	O
3	illus	O
0		
1	mussaenda	O
2	oligodon	O
0		
1	Evergreen,	O
2	tendril	O
3	climber	O
0		
1	H	O
2	to	O
3	5ft	O
4	(1	O
0		
1	Oblong,	O
2	glossy,	O
3	green	O
4	leaves,	O
5	1–11/2in	O
6	(2	O
0		
1	5cm)	O
2	long,	O
3	have	O
4	sharply	O
5	toothed	O
6	margins	O
0		
1	In	O
2	summer–fall	O
3	produces	O
4	long-stalked,	O
5	daisylike,	O
6	pink	O
7	flower	O
8	heads,	O
9	with	O
10	yellow	O
11	centers	O
0		
1	Grow	O
2	against	O
3	a	O
4	low	O
5	wall	O
6	or	O
7	through	O
8	a	O
9	shrub	O
0		
1	Z9–10	O
2	H10–9	O
0		
1	MYOPORACEAE/SCROPHULARIACEAE	O
2	Genus	O
3	of	O
4	evergreen	O
5	shrubs	O
6	and	O
7	trees,	O
8	grown	O
9	for	O
10	their	O
11	overall	O
12	appearance	O
13	and	O
14	as	O
15	hedges	O
16	and	O
17	windbreaks	O
0		
1	Prefers	O
2	full	O
3	light	O
4	and	O
5	well-drained	O
6	soil;	O
7	will	O
8	tolerate	O
9	poor	O
10	soil	O
0		
1	Water	O
2	container	O
3	specimens	O
4	moderately	O
0		
1	Propagate	O
2	by	O
3	seed	O
4	when	O
5	ripe	O
6	or	O
7	in	O
8	spring	O
9	or	O
10	by	O
11	semiripe	O
12	cuttings	O
13	in	O
14	late	O
15	summer	O
0		
1	mussaenda	O
2	laetum	O
3	(Ngaio)	O
0		
1	Evergreen,	O
2	rounded	O
3	to	O
4	upright	O
5	shrub	O
6	or	O
7	tree	O
0		
1	H	O
2	10–30ft	O
3	(3–10m),	O
4	S	O
5	6–15ft	O
6	(2–5m)	O
0		
1	Has	O
2	fleshy,	O
3	oval,	O
4	lustrous,	O
5	bright	O
6	green	O
7	leaves	O
0		
1	Axillary	O
2	clusters	O
3	of	O
4	small,	O
5	bell-shaped,	O
6	white	O
7	flowers,	O
8	dotted	O
9	with	O
10	purple,	O
11	in	O
12	spring–summer,	O
13	are	O
14	followed	O
15	by	O
16	tiny,	O
17	narrowly	O
18	ovoid,	O
19	pale	O
20	to	O
21	deep	O
22	red-purple	O
23	fruits	O
0		
1	Z11–15	O
2	H12–10	O
0		
1	mussaenda	O
2	parvifolium,	O
3	illus	O
0		
1	MYOSOTIDIUM	O
2	BORAGINACEAE	O
3	Genus	O
4	of	O
5	one	O
6	species	O
7	of	O
8	evergreen	O
9	perennial	O
10	that	O
11	is	O
12	suitable	O
13	for	O
14	mild,	O
15	coastal	O
16	areas	O
0		
1	Prefers	O
2	partial	O
3	shade	O
4	and	O
5	moist	O
6	soil	O
0		
1	Seaweed	O
2	is	O
3	often	O
4	recommended	O
5	as	O
6	a	O
7	mulch	O
0		
1	Is	O
2	not	O
3	easy	O
4	to	O
5	cultivate,	O
6	and	O
7	once	O
8	established	O
9	should	O
10	not	O
11	be	O
12	disturbed	O
0		
1	Propagate	O
2	by	O
3	division	O
4	in	O
5	spring	O
6	or	O
7	by	O
8	seed	O
9	when	O
10	ripe,	O
11	in	O
12	summer	O
13	or	O
14	fall	O
0		
1	myosotidium	O
2	hortensia,	O
3	syn	O
0		
1	Myosotidium	O
2	nobile,	O
3	illus	O
0		
1	Myosotidium	O
2	nobile	O
0		
1	See	O
2	Myosotidium	O
3	hortensia	O
0		
1	MYOSOTIS	O
2	BORAGINACEAE	O
3	Genus	O
4	of	O
5	annuals,	O
6	biennials	O
7	and	O
8	perennials,	O
9	grown	O
10	for	O
11	their	O
12	flowers	O
0		
1	Most	O
2	species	O
3	are	O
4	good	O
5	for	O
6	rock	O
7	gardens	O
8	and	O
9	screes;	O
10	myosotis	B
11	scorpioides	I
12	is	O
13	best	O
14	grown	O
15	as	O
16	a	O
17	marginal	O
18	water	O
19	plant	O
0		
1	Most	O
2	prefer	O
3	sun	O
4	or	O
5	partial	O
6	shade	O
7	and	O
8	fertile,	O
9	well-drained	O
10	soil	O
0		
1	Propagate	O
2	by	O
3	seed	O
4	in	O
5	fall	O
0		
1	myosotis	O
2	alpestris,	O
3	syn	O
0		
1	myosotis	O
2	rupicola,	O
3	illus	O
0		
1	myosotis	O
2	australis	O
0		
1	Short-lived,	O
2	tuft-forming	O
3	perennial	O
0		
1	H	O
2	5in	O
3	(12cm),	O
4	S	O
5	3in	O
6	(8cm)	O
0		
1	Has	O
2	oval,	O
3	rough-textured	O
4	leaves	O
5	and,	O
6	in	O
7	summer,	O
8	tight	O
9	sprays	O
10	of	O
11	open	O
12	funnelshaped,	O
13	yellow	O
14	or	O
15	white	O
16	flowers	O
0		
1	Is	O
2	good	O
3	for	O
4	a	O
5	scree	O
0		
1	Z4–8	O
2	H8–1	O
0		
1	myosotis	O
2	caespitosa	O
0		
1	See	O
2	myosotis	O
3	laxa	O
4	subsp	O
0		
1	myosotis	O
2	laxa	O
3	subsp	O
0		
1	caespitosa,	O
2	syn	O
0		
1	Clump-forming	O
2	annual	O
3	or	O
4	short-lived	O
5	perennial	O
0		
1	H	O
2	5in	O
3	(12cm),	O
4	S	O
5	6in	O
6	(15cm)	O
0		
1	Lance-shaped,	O
2	leathery	O
3	leaves	O
4	are	O
5	dark	O
6	green	O
0		
1	Bears	O
2	rounded,	O
3	bright	O
4	blue	O
5	flowers	O
6	in	O
7	summer	O
0		
1	Z4–8	O
2	H8–1	O
0		
1	myosotis	O
2	palustris	O
0		
1	See	O
2	myosotis	B
3	scorpioides	I
0		
1	myosotis	O
2	rupicola	O
0		
1	See	O
2	myosotis	B
3	alpestris	I
0		
1	myosotis	O
2	scorpioides,	O
3	syn	O
0		
1	myosotis	O
2	palustris	O
3	(Water	O
4	forget-me-not)	O
0		
1	Z5–9	O
2	H9–5	O
0		
1	‘Mermaid’	O
2	illus	O
0		
1	myosotis	O
2	Sylva	O
3	Series,	O
4	illus	O
0		
1	myosotis	B
2	sylvatica	I
3	‘White	O
4	Ball’	O
5	is	O
6	a	O
7	slowgrowing,	O
8	short-lived,	O
9	bushy,	O
10	compact	O
11	perennial,	O
12	grown	O
13	as	O
14	a	O
15	biennial	O
0		
1	H	O
2	to	O
3	8in	O
4	(20cm),	O
5	S	O
6	6in	O
7	(15cm)	O
0		
1	Leaves	O
2	are	O
3	lanceshaped	O
0		
1	Sprays	O
2	of	O
3	tiny,	O
4	5-lobed,	O
5	pure	O
6	white	O
7	flowers	O
8	are	O
9	produced	O
10	in	O
11	early	O
12	summer	O
0		
1	Myrceugenia	O
2	apiculata	O
0		
1	See	O
2	Luma	O
3	apiculata	O
0		
1	MYRICA	O
2	MYRICACEAE	O
3	Genus	O
4	of	O
5	deciduous	O
6	and	O
7	evergreen,	O
8	usually	O
9	suckering	O
10	shrubs	O
11	and	O
12	trees,	O
13	suitable	O
14	as	O
15	screening	O
16	plants	O
0		
1	myrica	B
2	gale	I
3	is	O
4	a	O
5	useful	O
6	bog	O
7	garden	O
8	plant	O
0		
1	Requires	O
2	full	O
3	sun	O
4	or	O
5	partial	O
6	shade	O
7	and	O
8	rich,	O
9	moist	O
10	soil	O
0		
1	Propagate	O
2	by	O
3	layering	O
4	in	O
5	spring,	O
6	by	O
7	greenwood	O
8	cuttings	O
9	in	O
10	summer	O
11	or	O
12	by	O
13	seed	O
14	as	O
15	soon	O
16	as	O
17	ripe	O
0		
1	myrica	O
2	gale,	O
3	illus	O
0		
1	MYRIOPHYLLUM	O
2	HALORAGACEAE	O
3	Genus	O
4	of	O
5	deciduous,	O
6	perennial,	O
7	submerged	O
8	water	O
9	plants,	O
10	grown	O
11	for	O
12	their	O
13	foliage	O
0		
1	Most	O
2	species	O
3	are	O
4	ideal	O
5	as	O
6	depositories	O
7	for	O
8	fish	O
9	spawn	O
0		
1	Requires	O
2	full	O
3	sun	O
0		
1	Spreads	O
2	widely;	O
3	keep	O
4	in	O
5	check	O
6	by	O
7	removing	O
8	excess	O
9	growth	O
10	as	O
11	required	O
0		
1	Propagate	O
2	by	O
3	stem	O
4	cuttings	O
5	in	O
6	spring	O
7	or	O
8	summer	O
0		
1	myriophyllum	O
2	aquaticum,	O
3	syn	O
0		
1	myriophyllum	O
2	proserpinacoides	O
3	(Diamond	O
4	milfoil)	O
0		
1	Deciduous,	O
2	perennial,	O
3	partially	O
4	or	O
5	completely	O
6	submerged	O
7	water	O
8	plant	O
0		
1	S	O
2	indefinite	O
0		
1	Spreading,	O
2	finely	O
3	divided,	O
4	blue-green	O
5	leaves	O
6	turn	O
7	reddish	O
8	in	O
9	fall	O
10	if	O
11	they	O
12	surface	O
0		
1	Z6–11	O
2	H12–6	O
0		
1	myriophyllum	O
2	hippuroides	O
3	(Western	O
4	milfoil)	O
0		
1	Deciduous,	O
2	perennial,	O
3	spreading,	O
4	submerged	O
5	water	O
6	plant	O
7	with	O
8	thin	O
9	stems	O
0		
1	S	O
2	indefinite	O
0		
1	Produces	O
2	dense	O
3	mass	O
4	of	O
5	small,	O
6	feathery,	O
7	pale	O
8	green	O
9	leaves	O
0		
1	Inconspicuous,	O
2	greenish-cream	O
3	flowers	O
4	are	O
5	borne	O
6	from	O
7	axils	O
8	of	O
9	emergent	O
10	leaves	O
11	in	O
12	summer	O
0		
1	Is	O
2	suitable	O
3	for	O
4	a	O
5	cold-water	O
6	aquarium	O
0		
1	Z9–11	O
2	H12–10	O
0		
1	myriophyllum	O
2	proserpinacoides	O
0		
1	See	O
2	myriophyllum	O
3	aquaticum	O
0		
1	myriophyllum	O
2	verticillatum,	O
3	illus	O
0		
1	MYRRHIS	O
2	UMBELLIFERAE/APIACEAE	O
3	Genus	O
4	of	O
5	one	O
6	species	O
7	of	O
8	summer-flowering	O
9	perennial	O
0		
1	Requires	O
2	sun	O
3	or	O
4	partial	O
5	shade	O
6	and	O
7	well-drained	O
8	soil	O
0		
1	Propagate	O
2	by	O
3	seed	O
4	in	O
5	fall	O
6	or	O
7	spring	O
0		
1	myrrhis	O
2	odorata,	O
3	illus	O
0		
1	MYRSINE	O
2	MYRSINACEAE/PRIMULACEAE	O
3	Genus	O
4	of	O
5	evergreen	O
6	shrubs	O
7	and	O
